"freq","word_input","word_pred"
110,"not","love"
110,"tweet","so"
110,"support","to"
110,"way","so"
110,"so","special"
110,"my","luck"
110,"not","cute"
110,"them","because"
110,"w","an"
110,"should","tell"
110,"new","apartment"
110,"milk","and"
110,"is","excellent"
110,"always","enjoy"
110,"the","zone"
110,"either","you"
110,"kids","that"
110,"was","taken"
110,"no","ones"
110,"but","her"
110,"look","bad"
110,"send","him"
110,"returned","from"
110,"god","gave"
110,"know","now"
110,"idk","but"
110,"my","christmas"
110,"will","enjoy"
110,"toothbrush","express"
110,"most","oral"
110,"we","weren't"
110,"you're","done"
110,"w","their"
110,"hotter","than"
110,"a","pop"
110,"their","site"
110,"sing","the"
110,"a","cupcake"
110,"info","at"
110,"yep","that's"
110,"when","our"
110,"yep","it's"
110,"everybody","has"
110,"telling","people"
110,"new","way"
110,"turn","down"
110,"no","homo"
110,"am","totally"
110,"goal","to"
110,"pointing","out"
110,"theater","in"
110,"of","crap"
110,"so","done"
110,"a","stalker"
110,"body","of"
110,"back","tonight"
110,"s","a"
110,"george","bernard"
110,"always","know"
110,"can","understand"
110,"suspended","for"
110,"so","wonderful"
110,"that's","going"
110,"bernard","shaw"
110,"where","ya"
110,"she","wouldn’t"
110,"city","ratner"
110,"other","ingredients"
110,"pours","a"
110,"xu","guan"
110,"stamps","from"
110,"from","three-point"
110,"former","coach"
110,"network","international"
110,"p.m","june"
110,"said","they've"
109,"snow","and"
109,"it","brings"
109,"dressed","in"
109,"it","interesting"
109,"me","nuts"
109,"great","video"
109,"the","longer"
109,"so","young"
109,"has","only"
109,"tool","to"
109,"for","lent"
109,"so","everyone"
109,"business","plan"
109,"to","hop"
109,"he","keeps"
109,"that","once"
109,"red","line"
109,"brothers","and"
109,"the","hole"
109,"lost","their"
109,"shit","my"
109,"say","on"
109,"than","people"
109,"in","minnesota"
109,"bday","is"
109,"there","might"
109,"am","one"
109,"boy","who"
109,"you","enough"
109,"the","bartender"
109,"my","daughter's"
109,"every","hour"
109,"bacon","and"
109,"for","passing"
109,"realizing","that"
109,"won't","you"
109,"of","heaven"
109,"time","favorite"
109,"almost","always"
109,"music","that"
109,"by","going"
109,"to","john"
109,"always","tell"
109,"that's","hilarious"
109,"heat","and"
109,"of","respect"
109,"i'm","honored"
109,"am","feeling"
109,"may","and"
109,"of","ya"
109,"work","was"
109,"a","fashion"
109,"students","have"
109,"drinking","coffee"
109,"in","spring"
109,"not","available"
109,"how","goes"
109,"hour","i"
109,"ruin","my"
109,"tonight's","show"
109,"watch","movies"
109,"nice","i'm"
109,"and","us"
109,"more","productive"
109,"and","bought"
109,"is","asking"
109,"shit","together"
109,"me","sleep"
109,"is","flying"
109,"have","stayed"
109,"happy","but"
109,"great","today"
109,"was","kind"
109,"the","player"
109,"new","tunes"
109,"her","last"
109,"keep","working"
109,"who","participated"
109,"was","running"
109,"your","age"
109,"off","as"
109,"up","where"
109,"making","that"
109,"cool","people"
109,"need","and"
109,"understand","you"
109,"drink","some"
109,"enough","said"
109,"can","with"
109,"lets","just"
109,"place","with"
109,"for","creating"
109,"my","g"
109,"anywhere","else"
109,"to","fb"
109,"we're","very"
109,"fall","on"
109,"rt","first"
109,"performance","in"
109,"a","performance"
109,"would","put"
109,"not","liking"
109,"things","go"
109,"i've","met"
109,"the","marathon"
109,"aren't","we"
109,"it's","s"
109,"says","he's"
109,"a","pen"
109,"osama","bin"
109,"year","as"
109,"be","upset"
109,"im","soo"
109,"ur","friends"
109,"shop","at"
109,"annoys","me"
109,"asleep","at"
109,"write","up"
109,"friendship","is"
109,"it's","available"
109,"home","again"
109,"project","to"
109,"a","proper"
109,"the","knowledge"
109,"climate","change"
109,"we","knew"
109,"thankful","that"
109,"can","b"
109,"ill","just"
109,"saying","no"
109,"with","special"
109,"create","an"
109,"thing","of"
109,"very","kind"
109,"i'm","exhausted"
109,"on","they"
109,"the","pitch"
109,"sick","but"
109,"just","yet"
109,"he","she"
109,"share","our"
109,"to","friends"
109,"with","food"
109,"call","back"
109,"brunch","at"
109,"keep","pushing"
109,"or","make"
109,"center","is"
109,"doesn't","always"
109,"in","space"
109,"should","too"
109,"following","a"
109,"at","3am"
109,"welcome","have"
109,"dropped","a"
109,"what","made"
109,"r","going"
109,"im","too"
109,"an","odd"
109,"it","tastes"
109,"my","background"
109,"and","lose"
109,"that","want"
109,"only","know"
109,"job","by"
109,"kobe","bryant"
109,"his","son"
109,"relationships","are"
109,"is","may"
109,"the","address"
109,"deal","w"
109,"the","research"
109,"la","jolla"
109,"nigga","you"
109,"in","world"
109,"international","women's"
109,"because","i've"
109,"my","answer"
109,"me","her"
109,"take","home"
109,"a","global"
109,"a","musical"
109,"class","was"
109,"wouldn't","know"
109,"and","austin"
109,"math","class"
109,"this","earth"
109,"to","mexico"
109,"in","regards"
109,"your","schedule"
109,"can","cause"
109,"stage","and"
109,"all","hope"
109,"weeks","left"
109,"kind","and"
109,"the","son"
109,"the","obama"
109,"busy","weekend"
109,"was","back"
109,"s","the"
109,"the","children's"
109,"also","for"
109,"something","they"
109,"a","particular"
109,"cover","for"
109,"circle","of"
109,"follow","these"
109,"left","i"
109,"have","they"
109,"congrats","man"
109,"hes","a"
109,"best","but"
109,"moving","back"
109,"generation","of"
109,"car","on"
109,"had","our"
109,"nice","win"
109,"and","we’ve"
109,"i’ve","gotten"
109,"haven’t","done"
109,"the","clackamas"
109,"p.m","saturdays"
109,"shares","rose"
109,"trenton","a"
109,"seven","rebounds"
109,"coleman","said"
109,"safety","administration"
108,"the","sunday"
108,"not","paying"
108,"center","and"
108,"my","knees"
108,"haha","you're"
108,"had","not"
108,"results","of"
108,"a","the"
108,"the","mom"
108,"your","problem"
108,"suffer","from"
108,"ball","to"
108,"just","figured"
108,"great","is"
108,"don't","bother"
108,"that","sometimes"
108,"hear","him"
108,"request","for"
108,"u","keep"
108,"bad","bitches"
108,"my","resume"
108,"day","u"
108,"fries","and"
108,"last","forever"
108,"took","that"
108,"to","embrace"
108,"is","first"
108,"step","on"
108,"to","also"
108,"a","candle"
108,"support","we"
108,"main","street"
108,"fight","and"
108,"second","of"
108,"us","we're"
108,"as","you're"
108,"living","on"
108,"a","cow"
108,"seconds","of"
108,"he","thought"
108,"wow","it"
108,"everything","from"
108,"love","new"
108,"page","i"
108,"training","and"
108,"bring","us"
108,"to","board"
108,"almost","like"
108,"upset","that"
108,"desperate","housewives"
108,"you","brought"
108,"little","over"
108,"life","gives"
108,"crazy","for"
108,"on","news"
108,"breakfast","for"
108,"set","and"
108,"brings","me"
108,"sucks","for"
108,"she's","going"
108,"that","count"
108,"the","we"
108,"off","is"
108,"annual","meeting"
108,"just","happen"
108,"real","men"
108,"day","job"
108,"lmao","i'm"
108,"for","teaching"
108,"summer","break"
108,"eat","for"
108,"mr","president"
108,"em","to"
108,"to","skype"
108,"wondering","where"
108,"to","collaborate"
108,"its","because"
108,"allows","you"
108,"my","diet"
108,"gone","get"
108,"whole","week"
108,"can","pay"
108,"a","situation"
108,"seen","so"
108,"on","using"
108,"on","today's"
108,"job","tonight"
108,"flash","mob"
108,"drinks","at"
108,"thanking","god"
108,"waking","me"
108,"them","before"
108,"here","when"
108,"got","married"
108,"news","in"
108,"the","hulk"
108,"what","ur"
108,"can","love"
108,"him","all"
108,"very","sorry"
108,"walked","away"
108,"mad","cause"
108,"yes","just"
108,"it's","alright"
108,"be","kidding"
108,"why","your"
108,"week","what"
108,"singing","and"
108,"jonas","brothers"
108,"take","pics"
108,"you","wonder"
108,"a","budget"
108,"win","is"
108,"on","tues"
108,"the","eastern"
108,"community","is"
108,"lying","to"
108,"this","doesn't"
108,"agree","the"
108,"school","or"
108,"school","starts"
108,"brag","about"
108,"whatever","happened"
108,"even","i"
108,"better","person"
108,"almost","at"
108,"go","if"
108,"d","rose"
108,"hit","him"
108,"left","with"
108,"people","dont"
108,"bad","boy"
108,"hilarious","i"
108,"the","verge"
108,"next","year's"
108,"is","holding"
108,"and","goes"
108,"fire","alarm"
108,"many","different"
108,"craving","a"
108,"see","these"
108,"tonight","then"
108,"id","rather"
108,"the","mound"
108,"tear","up"
108,"dont","go"
108,"be","played"
108,"exciting","things"
108,"picture","on"
108,"is","sitting"
108,"making","music"
108,"of","football"
108,"run","of"
108,"is","indeed"
108,"it's","hilarious"
108,"race","to"
108,"time","does"
108,"also","i'm"
108,"message","on"
108,"show","we"
108,"on","fridays"
108,"was","listening"
108,"take","our"
108,"that","team"
108,"on","day"
108,"tweet","goes"
108,"switching","to"
108,"and","gentlemen"
108,"night","if"
108,"her","house"
108,"doesn't","go"
108,"takes","time"
108,"taken","over"
108,"this","morn"
108,"to","scream"
108,"day","can"
108,"in","hrs"
108,"people","never"
108,"new","products"
108,"show","love"
108,"my","emotions"
108,"yes","in"
108,"this","woman"
108,"was","meant"
108,"of","events"
108,"the","island"
108,"the","pacific"
108,"weekend","the"
108,"trending","now"
108,"so","yummy"
108,"lookin","forward"
108,"of","beauty"
108,"i","graduate"
108,"today","she"
108,"that","me"
108,"summer","vacation"
108,"please","no"
108,"you","trust"
108,"chance","that"
108,"a","ninja"
108,"left","until"
108,"why","some"
108,"full","force"
108,"now","now"
108,"just","taking"
108,"the","globe"
108,"just","has"
108,"my","kindle"
108,"will","no"
108,"table","at"
108,"effect","on"
108,"happy","if"
108,"or","new"
108,"work","right"
108,"hahaha","that"
108,"of","info"
108,"but","let"
108,"here","my"
108,"film","the"
108,"never","win"
108,"may","19th"
108,"through","that"
108,"live","tonight"
108,"the","up"
108,"himself","in"
108,"got","their"
108,"will","smith"
108,"what","one"
108,"the","boer"
108,"my","son’s"
108,"one’s","own"
108,"three-point","range"
108,"jersey","said"
108,"lananna","said"
108,"belleville","east"
108,"charles","west"
108,"township","committee"
108,"firefighters","were"
108,"the","right-hander"
108,"chapter","a.m"
108,"howell","north"
108,"the","left-field"
108,"jersey","residents"
108,"johnston","said"
107,"rt","more"
107,"down","right"
107,"the","rescue"
107,"follow","mee"
107,"go","team"
107,"for","min"
107,"hey","twitter"
107,"put","her"
107,"through","with"
107,"walk","down"
107,"reminded","of"
107,"home","depot"
107,"sometimes","but"
107,"yrs","of"
107,"and","drop"
107,"much","he"
107,"a","purpose"
107,"it","gonna"
107,"scratch","that"
107,"issues","in"
107,"being","you"
107,"skip","the"
107,"was","much"
107,"go","heat"
107,"u","work"
107,"the","friday"
107,"had","their"
107,"on","guys"
107,"our","game"
107,"find","her"
107,"what's","ur"
107,"him","off"
107,"guess","so"
107,"spend","on"
107,"dept","of"
107,"caught","me"
107,"doesn't","hurt"
107,"of","hell"
107,"did","lol"
107,"in","check"
107,"to","hug"
107,"you","welcome"
107,"it's","from"
107,"rt","life"
107,"stupid","ass"
107,"and","grow"
107,"mean","if"
107,"are","due"
107,"of","touch"
107,"and","peace"
107,"for","later"
107,"wouldn't","you"
107,"look","pretty"
107,"b","there"
107,"hilarious","and"
107,"will","leave"
107,"love","more"
107,"to","here"
107,"two","for"
107,"the","western"
107,"it","oh"
107,"doesn't","do"
107,"ya","and"
107,"a","son"
107,"deal","is"
107,"wish","she"
107,"a","seed"
107,"with","social"
107,"the","stream"
107,"direction","of"
107,"another","time"
107,"movie","that"
107,"worked","in"
107,"just","wants"
107,"more","this"
107,"reason","you"
107,"im","thinking"
107,"forgot","that"
107,"worth","more"
107,"okay","and"
107,"so","lame"
107,"lets","talk"
107,"carry","a"
107,"in","india"
107,"fun","d"
107,"to","mine"
107,"real","bad"
107,"the","who"
107,"think","to"
107,"can","leave"
107,"dead","in"
107,"were","never"
107,"this","phone"
107,"actually","pretty"
107,"for","hrs"
107,"going","fast"
107,"my","crush"
107,"efforts","to"
107,"the","evil"
107,"right","hand"
107,"they","ain't"
107,"uh","huh"
107,"may","12th"
107,"being","awesome"
107,"joke","i"
107,"to","tackle"
107,"was","mad"
107,"one","tweet"
107,"rt","welcome"
107,"talk","like"
107,"on","yourself"
107,"had","better"
107,"are","planning"
107,"means","we"
107,"sick","as"
107,"some","delicious"
107,"who","told"
107,"stories","of"
107,"songs","from"
107,"take","down"
107,"right","that"
107,"that","statement"
107,"the","dodgers"
107,"believe","its"
107,"distracted","by"
107,"to","sharing"
107,"the","friends"
107,"of","local"
107,"hell","do"
107,"the","audio"
107,"what","comes"
107,"link","i"
107,"play","i"
107,"napoleon","hill"
107,"it's","and"
107,"work","my"
107,"u","play"
107,"please","notice"
107,"one","where"
107,"today","wish"
107,"new","product"
107,"dont","miss"
107,"only","knew"
107,"celebrating","my"
107,"fuck","what"
107,"were","only"
107,"not","great"
107,"an","experience"
107,"week","now"
107,"in","effect"
107,"had","i"
107,"opinion","of"
107,"bet","they"
107,"great","tips"
107,"college","in"
107,"much","u"
107,"ya","girl"
107,"be","full"
107,"that's","that"
107,"his","book"
107,"away","free"
107,"while","and"
107,"visit","and"
107,"us","not"
107,"down","you"
107,"my","allergies"
107,"best","picture"
107,"didn't","feel"
107,"miles","from"
107,"the","masses"
107,"should","write"
107,"a","duck"
107,"people","watching"
107,"problems","but"
107,"the","pit"
107,"feel","this"
107,"death","and"
107,"stupid","shit"
107,"no","fear"
107,"he","actually"
107,"been","off"
107,"event","to"
107,"jump","street"
107,"balls","to"
107,"coffee","this"
107,"meet","some"
107,"u","c"
107,"just","pulled"
107,"o","o"
107,"really","in"
107,"they","ask"
107,"to","justin"
107,"couple","years"
107,"three","words"
107,"photos","on"
107,"yoga","class"
107,"better","come"
107,"looks","just"
107,"google","docs"
107,"are","totally"
107,"really","long"
107,"google","and"
107,"science","and"
107,"has","any"
107,"you're","watching"
107,"an","ipod"
107,"hey","and"
107,"gonna","keep"
107,"interesting","that"
107,"preparation","for"
107,"always","try"
107,"an","individual"
107,"mountain","dew"
107,"my","gym"
107,"and","needs"
107,"for","public"
107,"you","tube"
107,"of","looking"
107,"friends","we"
107,"an","animal"
107,"sale","in"
107,"a","hangover"
107,"get","yourself"
107,"straight","from"
107,"em","coming"
107,"are","hosting"
107,"election","day"
107,"of","training"
107,"continuing","to"
107,"next","yr"
107,"friends","like"
107,"can't","fall"
107,"myself","into"
107,"bon","iver"
107,"to","contribute"
107,"very","productive"
107,"it","shouldn't"
107,"min","to"
107,"thanks","happy"
107,"kicked","off"
107,"credit","to"
107,"will","eventually"
107,"week","after"
107,"in","albuquerque"
107,"thinks","the"
107,"only","so"
107,"some","bad"
107,"win","win"
107,"much","from"
107,"parks","and"
107,"am","good"
107,"really","weird"
107,"coffee","or"
107,"out","please"
107,"just","listening"
107,"matter","to"
107,"for","working"
107,"was","even"
107,"that","shirt"
107,"be","weird"
107,"long","long"
107,"clap","clap"
107,"rush","limbaugh"
107,"so","difficult"
107,"on","of"
107,"way","it’s"
107,"attacks","up"
107,"i’m","guessing"
107,"this","it’s"
107,"fabric","to"
107,"wasn’t","just"
107,"there’s","some"
107,"and","carefully"
107,"newark","a"
107,"francis","slay"
107,"kaplan","said"
107,"the","15-day"
107,"auditor","frank"
107,"blues","coach"
107,"million","bond"
107,"river","hill"
107,"died","sunday"
107,"seven","runs"
107,"at","scottrade"
106,"be","not"
106,"and","retweet"
106,"it","i've"
106,"conference","is"
106,"even","say"
106,"in","almost"
106,"to","install"
106,"falling","for"
106,"dude","who"
106,"family","member"
106,"they","told"
106,"which","he"
106,"gonna","look"
106,"morning","coffee"
106,"laugh","when"
106,"your","copy"
106,"children","to"
106,"one","before"
106,"there","right"
106,"online","for"
106,"is","acting"
106,"brings","you"
106,"block","of"
106,"and","hold"
106,"steak","and"
106,"the","houston"
106,"that","weird"
106,"ur","ass"
106,"you","save"
106,"listens","to"
106,"and","exciting"
106,"question","and"
106,"fun","though"
106,"end","with"
106,"seeing","them"
106,"radio","is"
106,"a","package"
106,"must","read"
106,"and","team"
106,"day","have"
106,"their","minds"
106,"new","shoes"
106,"my","grades"
106,"your","part"
106,"cry","and"
106,"same","reason"
106,"that","number"
106,"the","14th"
106,"of","green"
106,"working","so"
106,"i","drove"
106,"pick","you"
106,"soul","and"
106,"for","young"
106,"help","support"
106,"shows","the"
106,"hair","on"
106,"a","sample"
106,"didn't","give"
106,"the","slow"
106,"in","fort"
106,"theatre","in"
106,"not","out"
106,"insist","on"
106,"song","but"
106,"and","saying"
106,"of","story"
106,"after","getting"
106,"im","tryna"
106,"sunday","in"
106,"store","to"
106,"song","was"
106,"my","lap"
106,"attempt","at"
106,"the","option"
106,"life","changing"
106,"entitled","to"
106,"bout","my"
106,"never","happened"
106,"not","ok"
106,"others","is"
106,"the","god"
106,"can","provide"
106,"and","community"
106,"apologize","to"
106,"miles","in"
106,"u","with"
106,"doing","his"
106,"kid","on"
106,"craving","for"
106,"what","everyone"
106,"also","need"
106,"video","from"
106,"up","her"
106,"man","rt"
106,"yet","it"
106,"great","service"
106,"this","planet"
106,"wrong","person"
106,"if","youre"
106,"hurt","and"
106,"know","you've"
106,"mean","you're"
106,"i'm","awake"
106,"started","out"
106,"christmas","lights"
106,"attended","the"
106,"there's","the"
106,"facebook","friends"
106,"content","to"
106,"my","graduation"
106,"flirting","with"
106,"a","demo"
106,"always","forget"
106,"has","good"
106,"an","earthquake"
106,"cry","i"
106,"messages","from"
106,"the","starting"
106,"many","are"
106,"school","lol"
106,"the","van"
106,"about","taking"
106,"should","ask"
106,"messing","up"
106,"yes","if"
106,"back","i'm"
106,"to","baltimore"
106,"inspiration","and"
106,"in","southern"
106,"had","sex"
106,"saturday","to"
106,"know","each"
106,"love","music"
106,"as","easy"
106,"easy","as"
106,"just","released"
106,"school","this"
106,"is","busy"
106,"longer","a"
106,"an","android"
106,"of","guy"
106,"but","definitely"
106,"black","history"
106,"stop","using"
106,"naw","i"
106,"much","this"
106,"tweeted","it"
106,"dear","lord"
106,"that","coming"
106,"are","best"
106,"was","ever"
106,"you","owe"
106,"meet","us"
106,"thanks","good"
106,"lol","idk"
106,"than","his"
106,"rick","perry"
106,"factor","in"
106,"eat","all"
106,"ones","in"
106,"failure","to"
106,"you're","ever"
106,"to","real"
106,"respect","you"
106,"on","average"
106,"signed","a"
106,"have","less"
106,"by","day"
106,"be","spending"
106,"awesome","can't"
106,"haha","yea"
106,"journey","to"
106,"that","includes"
106,"all","make"
106,"claim","to"
106,"happy","as"
106,"new","version"
106,"everything","better"
106,"me","once"
106,"everyone","up"
106,"demi","lovato"
106,"liquor","store"
106,"coffee","house"
106,"w","on"
106,"hear","you're"
106,"s","to"
106,"course","and"
106,"it","where"
106,"case","study"
106,"really","that's"
106,"product","of"
106,"does","is"
106,"his","game"
106,"is","dying"
106,"some","sweet"
106,"they","sound"
106,"partly","cloudy"
106,"saved","me"
106,"in","3rd"
106,"be","changed"
106,"come","around"
106,"in","spite"
106,"on","women"
106,"knows","it"
106,"who","use"
106,"important","things"
106,"replying","to"
106,"you're","following"
106,"omg","it"
106,"but","get"
106,"after","today"
106,"snow","is"
106,"already","so"
106,"made","him"
106,"us","do"
106,"a","town"
106,"on","w"
106,"so","tell"
106,"no","new"
106,"father","of"
106,"that's","no"
106,"can","borrow"
106,"worn","out"
106,"hahaha","that's"
106,"book","you"
106,"haven't","yet"
106,"in","art"
106,"end","this"
106,"is","difficult"
106,"his","love"
106,"so","inspiring"
106,"someone","help"
106,"here","until"
106,"oklahoma","city"
106,"like","seeing"
106,"someone","get"
106,"step","to"
106,"gonna","stop"
106,"conference","and"
106,"life","or"
106,"love","y'all"
106,"value","in"
106,"bowl","whisk"
106,"and","stamped"
106,"the","band’s"
106,"he’s","also"
106,"challenge","over"
106,"couldn’t","even"
106,"now","let’s"
106,"wilkinson","said"
106,"st","louis-based"
106,"clair","county"
106,"andrea","sneiderman"
106,"eight","rebounds"
106,"united","auto"
106,"the","sun-times"
106,"p.m","thu"
105,"happen","when"
105,"as","its"
105,"swear","i'm"
105,"best","advice"
105,"at","11pm"
105,"i","waited"
105,"new","school"
105,"he","ain't"
105,"for","upcoming"
105,"still","gotta"
105,"believing","in"
105,"else","having"
105,"black","guy"
105,"tweeted","you"
105,"produced","by"
105,"strive","to"
105,"is","years"
105,"can","drink"
105,"starts","tonight"
105,"record","in"
105,"at","da"
105,"or","twitter"
105,"was","younger"
105,"to","slap"
105,"what","kinda"
105,"from","each"
105,"the","mid"
105,"settle","down"
105,"we","run"
105,"r","r"
105,"by","her"
105,"come","have"
105,"a","pound"
105,"it","cuz"
105,"middle","east"
105,"everyone","know"
105,"the","tourney"
105,"sounds","pretty"
105,"a","champion"
105,"hi","hi"
105,"fun","you"
105,"sure","she"
105,"a","poster"
105,"food","from"
105,"goes","up"
105,"bored","at"
105,"inside","a"
105,"that","help"
105,"pulled","pork"
105,"kiss","you"
105,"of","da"
105,"the","pittsburgh"
105,"modern","family"
105,"check","her"
105,"had","lunch"
105,"great","run"
105,"the","gods"
105,"to","hot"
105,"weekend","what"
105,"am","done"
105,"true","blood"
105,"perhaps","a"
105,"too","that"
105,"killed","by"
105,"in","people"
105,"what","our"
105,"documentary","on"
105,"tonight","good"
105,"thru","my"
105,"guys","going"
105,"you","away"
105,"please","bring"
105,"convo","with"
105,"yeah","rt"
105,"tonight","we're"
105,"so","hopefully"
105,"served","with"
105,"to","atl"
105,"sharing","a"
105,"my","idea"
105,"songs","to"
105,"getting","this"
105,"love","yourself"
105,"england","patriots"
105,"k","thanks"
105,"because","someone"
105,"home","i'm"
105,"its","one"
105,"explain","it"
105,"damn","that's"
105,"jesus","i"
105,"because","people"
105,"oh","thank"
105,"u","hate"
105,"tuesday","is"
105,"happened","i"
105,"was","absolutely"
105,"your","an"
105,"a","cigarette"
105,"to","students"
105,"your","students"
105,"step","back"
105,"own","business"
105,"amazing","but"
105,"for","football"
105,"oh","right"
105,"rt","he"
105,"year","since"
105,"company","and"
105,"for","art"
105,"ends","in"
105,"like","nothing"
105,"the","easy"
105,"order","the"
105,"a","dull"
105,"out","d"
105,"than","on"
105,"the","focus"
105,"walt","disney"
105,"called","for"
105,"hours","till"
105,"moving","into"
105,"maybe","in"
105,"use","an"
105,"for","xmas"
105,"is","s"
105,"my","former"
105,"in","awe"
105,"luck","tomorrow"
105,"it's","right"
105,"that","shot"
105,"where","people"
105,"fun","than"
105,"him","how"
105,"without","having"
105,"home","sick"
105,"a","mountain"
105,"took","off"
105,"yesterday","so"
105,"friday","so"
105,"her","twitter"
105,"of","young"
105,"feel","to"
105,"struggling","with"
105,"won't","happen"
105,"the","entertainment"
105,"to","paris"
105,"legs","and"
105,"working","my"
105,"now","there"
105,"shout","to"
105,"set","on"
105,"keeps","the"
105,"received","my"
105,"times","with"
105,"helping","the"
105,"due","tomorrow"
105,"while","waiting"
105,"but","here"
105,"fine","and"
105,"much","too"
105,"betty","white"
105,"coffee","on"
105,"my","order"
105,"party","was"
105,"doors","at"
105,"would","feel"
105,"assume","that"
105,"late","than"
105,"time","not"
105,"little","girls"
105,"more","good"
105,"great","crowd"
105,"love","god"
105,"of","wisconsin"
105,"fri","sat"
105,"have","arrived"
105,"sat","and"
105,"the","skin"
105,"to","audition"
105,"two","in"
105,"ha","yes"
105,"of","months"
105,"day","good"
105,"while","she"
105,"the","comment"
105,"you","teach"
105,"a","republican"
105,"pic","and"
105,"hats","off"
105,"having","dinner"
105,"woken","up"
105,"move","up"
105,"new","web"
105,"trick","or"
105,"steal","your"
105,"is","high"
105,"day","he"
105,"don't","pay"
105,"park","for"
105,"show","how"
105,"result","in"
105,"hugs","to"
105,"ya","too"
105,"off","her"
105,"video","was"
105,"ever","make"
105,"option","to"
105,"hooked","up"
105,"the","logo"
105,"it","sound"
105,"but","none"
105,"part","to"
105,"wat","it"
105,"to","acquire"
105,"hard","way"
105,"day","would"
105,"gave","her"
105,"always","gets"
105,"the","quote"
105,"how","when"
105,"it","some"
105,"but","could"
105,"or","one"
105,"housewives","of"
105,"still","gonna"
105,"reached","the"
105,"my","dm"
105,"wow","wow"
105,"garlic","powder"
105,"that","wouldn’t"
105,"stirring","occasionally"
105,"me","i’ve"
105,"beat","until"
105,"whisk","in"
105,"five","assists"
105,"ohio","democratic"
105,"aggravated","murder"
105,"the","township’s"
105,"terri","horman"
105,"st","square"
105,"made","saves"
105,"died","wednesday"
105,"sales","fell"
104,"film","fest"
104,"in","nov"
104,"to","most"
104,"by","next"
104,"to","black"
104,"film","is"
104,"bringing","back"
104,"agree","and"
104,"find","what"
104,"talent","is"
104,"comfortable","with"
104,"lives","on"
104,"great","resource"
104,"workshop","at"
104,"led","by"
104,"die","if"
104,"very","lucky"
104,"junk","food"
104,"game","they"
104,"the","sale"
104,"artist","is"
104,"on","yahoo"
104,"around","that"
104,"a","pot"
104,"not","exist"
104,"are","glad"
104,"station","is"
104,"between","your"
104,"get","rich"
104,"up","another"
104,"can","already"
104,"the","total"
104,"donation","to"
104,"freedom","to"
104,"april","fool's"
104,"every","sunday"
104,"going","after"
104,"last","final"
104,"you","justin"
104,"never","ending"
104,"when","asked"
104,"we","become"
104,"welcome","rt"
104,"gimme","a"
104,"scary","movie"
104,"morning","beautiful"
104,"our","guest"
104,"to","ohio"
104,"will","that"
104,"like","talking"
104,"thinking","you"
104,"record","of"
104,"new","artist"
104,"going","the"
104,"including","a"
104,"a","recipe"
104,"bases","loaded"
104,"but","what's"
104,"here","by"
104,"person","has"
104,"a","studio"
104,"studio","in"
104,"is","power"
104,"while","im"
104,"for","it's"
104,"be","honored"
104,"play","my"
104,"morning","just"
104,"a","triple"
104,"see","things"
104,"good","u"
104,"space","and"
104,"the","position"
104,"the","you"
104,"account","has"
104,"a","system"
104,"to","friday"
104,"wouldnt","be"
104,"hot","mess"
104,"other","in"
104,"season","but"
104,"the","mile"
104,"free","wifi"
104,"is","close"
104,"i","throw"
104,"followed","follow"
104,"were","your"
104,"we","ask"
104,"also","follow"
104,"days","i'm"
104,"this","pic"
104,"the","neck"
104,"he's","really"
104,"always","right"
104,"a","is"
104,"should","watch"
104,"for","there"
104,"it's","thursday"
104,"more","more"
104,"asleep","and"
104,"for","which"
104,"you","staying"
104,"what","year"
104,"bob","dylan"
104,"host","the"
104,"left","you"
104,"gym","today"
104,"has","turned"
104,"oh","crap"
104,"old","times"
104,"worst","of"
104,"far","but"
104,"my","case"
104,"alot","to"
104,"to","yours"
104,"artists","and"
104,"seen","any"
104,"bar","with"
104,"yes","thanks"
104,"unless","it"
104,"keep","our"
104,"its","kinda"
104,"fair","to"
104,"beautiful","woman"
104,"and","missed"
104,"helps","to"
104,"apart","from"
104,"in","vancouver"
104,"my","free"
104,"forgot","what"
104,"that","ball"
104,"having","issues"
104,"on","nov"
104,"was","before"
104,"appreciation","for"
104,"we","came"
104,"did","good"
104,"google","maps"
104,"the","pond"
104,"questions","on"
104,"#ff","my"
104,"down","or"
104,"limit","on"
104,"w","them"
104,"that","easy"
104,"happy","right"
104,"no","see"
104,"good","monday"
104,"near","my"
104,"the","status"
104,"attitude","is"
104,"be","opening"
104,"your","bday"
104,"was","weird"
104,"too","they"
104,"days","so"
104,"amazing","that"
104,"pm","and"
104,"is","bullshit"
104,"belly","button"
104,"text","or"
104,"followers","who"
104,"have","tons"
104,"aspects","of"
104,"ordered","my"
104,"could","probably"
104,"the","ad"
104,"her","know"
104,"chillin","in"
104,"out","into"
104,"just","somebody"
104,"to","reserve"
104,"to","park"
104,"pounds","of"
104,"beach","with"
104,"on","mine"
104,"who","isn't"
104,"good","chance"
104,"much","it's"
104,"their","families"
104,"cook","for"
104,"of","freedom"
104,"about","every"
104,"must","know"
104,"close","out"
104,"your","interest"
104,"wow","we"
104,"more","now"
104,"or","give"
104,"live","as"
104,"great","monday"
104,"than","minutes"
104,"a","guitar"
104,"much","rather"
104,"fun","this"
104,"birth","to"
104,"they","bring"
104,"refused","to"
104,"bring","that"
104,"on","#thevoice"
104,"experience","for"
104,"now","follow"
104,"world","today"
104,"please","welcome"
104,"didn't","tell"
