"freq","word_input","word_pred"
19,"have a","hangover"
19,"want the","most"
19,"1st time","since"
19,"maybe that","was"
19,"my cousin","just"
19,"this saturday","in"
19,"she doesn't","get"
19,"cant get","it"
19,"book your","appointment"
19,"sneak up","on"
19,"that i'm","back"
19,"wants is","a"
19,"right here","is"
19,"me and","now"
19,"should come","see"
19,"come see","a"
19,"i could","pick"
19,"from you","is"
19,"registered to","vote"
19,"a little","at"
19,"been hanging","out"
19,"trak records","and"
19,"about to","perform"
19,"to be","hosting"
19,"with a","shot"
19,"you in","austin"
19,"new business","cards"
19,"business cards","for"
19,"pretty hard","to"
19,"photos coming","soon"
19,"great people","to"
19,"too i","know"
19,"point of","it"
19,"he look","like"
19,"putting it","together"
19,"coming out","the"
19,"the early","days"
19,"tell her","how"
19,"thats what","i'm"
19,"my wish","come"
19,"and never","come"
19,"i imagine","it"
19,"i hear","and"
19,"won't be","happy"
19,"but kind","of"
19,"i was","screaming"
19,"to-do list","for"
19,"your boyfriend","is"
19,"i've been","taking"
19,"to appear","in"
19,"i'm great","thanks"
19,"take one","for"
19,"hey i","never"
19,"no problem","love"
19,"that's when","they"
19,"be bothered","to"
19,"make it","come"
19,"others have","thrown"
19,"have thrown","at"
19,"a twitter","so"
19,"next time","we're"
19,"your mysterious","bookshop"
19,"mysterious bookshop","staff"
19,"bookshop staff","for"
19,"seen a","few"
19,"twitter is","just"
19,"just one","big"
19,"more of","us"
19,"hi to","everyone"
19,"so cool","you"
19,"few hours","left"
19,"checkin out","the"
19,"rt the","way"
19,"why not","do"
19,"wonderful to","meet"
19,"swear i","saw"
19,"wins in","the"
19,"the owners","of"
19,"do for","others"
19,"i will","tomorrow"
19,"we're almost","there"
19,"just think","it's"
19,"sitting on","your"
19,"not excited","about"
19,"is the","song"
19,"a forest","fire"
19,"all the","problems"
19,"us through","the"
19,"that follows","me"
19,"new website","coming"
19,"so i'm","taking"
19,"i can","convince"
19,"sometime this","summer"
19,"of your","site"
19,"says there","is"
19,"for the","shoot"
19,"in case","we"
19,"are the","more"
19,"a genius","and"
19,"tried to","put"
19,"need your","love"
19,"that told","me"
19,"put a","pic"
19,"monday and","i"
19,"at the","brown"
19,"in the","rines"
19,"more i","love"
19,"came in","to"
19,"to see","friends"
19,"mean i","guess"
19,"on the","waiting"
19,"free sample","of"
19,"so jealous","have"
19,"you how","was"
19,"have agreed","on"
19,"many do","you"
19,"memorial day","is"
19,"they tell","us"
19,"to hear","an"
19,"a new","avi"
19,"the better","part"
19,"better part","of"
19,"you tweet","something"
19,"at 8pm","at"
19,"will have","something"
19,"national cleavage","day"
19,"is very","talented"
19,"and i'll","let"
19,"for mitt","romney"
19,"though i","like"
19,"maybe that's","a"
19,"let me","win"
19,"that's all","they"
19,"finally get","my"
19,"with friends","in"
19,"goin on","a"
19,"but isn't","it"
19,"i will","think"
19,"alex is","sexy"
19,"my own","hair"
19,"will blow","your"
19,"to be","picked"
19,"been shown","to"
19,"day i'm","gonna"
19,"are you","supposed"
19,"a nice","job"
19,"it is","his"
19,"things are","really"
19,"more fun","and"
19,"start of","something"
19,"up we","will"
19,"day of","christmas"
19,"all the","mommies"
19,"is enjoying","this"
19,"would never","ever"
19,"works in","mysterious"
19,"show me","that"
19,"i might","add"
19,"is on","there"
19,"made it","seem"
19,"in there","with"
19,"great it","is"
19,"is do","you"
19,"seen one","of"
19,"you just","take"
19,"to show","their"
19,"from the","mistakes"
19,"is the","purpose"
19,"jeans and","a"
19,"comes to","me"
19,"me where","the"
19,"getting so","big"
19,"think any","of"
19,"i'm sort","of"
19,"cool would","it"
19,"try them","out"
19,"he will","win"
19,"of work","then"
19,"sd home","garden"
19,"but not","by"
19,"a bit","less"
19,"a redneck","if"
19,"a dream","with"
19,"this day","with"
19,"be in","contact"
19,"class are","you"
19,"used to","take"
19,"it may","just"
19,"a room","of"
19,"need to","link"
19,"are getting","so"
19,"chocolate chip","pancakes"
19,"in the","chair"
19,"not making","any"
19,"it's just","you"
19,"way he","is"
19,"i hate","homework"
19,"in free","agency"
19,"but how","did"
19,"hate sleeping","alone"
19,"week going","to"
19,"all i","saw"
19,"to celebrate","s"
19,"see how","bad"
19,"caused me","to"
19,"to close","my"
19,"have them","all"
19,"find out","which"
19,"why hello","there"
19,"back home","after"
19,"for your","wedding"
19,"u know","it's"
19,"you how","have"
19,"to you","love"
19,"begins at","the"
19,"to finally","have"
19,"no he","was"
19,"the police","are"
19,"see my","last"
19,"last time","this"
19,"the date","on"
19,"a thing","about"
19,"thing about","a"
19,"that she","had"
19,"forget to","add"
19,"to people","i"
19,"in the","1970s"
19,"read this","and"
19,"saw this","on"
19,"great win","tonight"
19,"is better","and"
19,"to sell","some"
19,"in bed","in"
19,"oh man","you"
19,"it's sold","out"
19,"just flew","over"
19,"i follow","all"
19,"me on","keek"
19,"yes do","it"
19,"to la","i"
19,"the ball","park"
19,"for another","one"
19,"would be","doing"
19,"shirt and","a"
19,"to pop","in"
19,"so fucking","good"
19,"me make","a"
19,"am writing","a"
19,"that didn't","take"
19,"my heart","smile"
19,"we work","to"
19,"day is","gonna"
19,"of me","being"
19,"him back","in"
19,"shake hands","with"
19,"of my","colleagues"
19,"things for","you"
19,"a work","day"
19,"i'm sure","u"
19,"the time","rt"
19,"picked up","on"
19,"night going","to"
19,"are you","have"
19,"powers that","be"
19,"a positive","way"
19,"so do","u"
19,"you what","it"
19,"with that","you"
19,"im still","waiting"
19,"have seen","this"
19,"cannot be","seen"
19,"wow i'm","so"
19,"the one","he"
19,"the morning","i'm"
19,"for keeping","it"
19,"been about","a"
19,"getting started","with"
19,"off all","of"
19,"be good","too"
19,"it really","works"
19,"off to","play"
19,"ok that","is"
19,"on disney","channel"
19,"to explain","that"
19,"easy way","out"
19,"you ask","him"
19,"night with","me"
19,"and i","came"
19,"needed to","see"
19,"is in","their"
19,"to you","you're"
19,"that which","we"
19,"shopping with","the"
19,"the things","i've"
19,"follow for","great"
19,"thing i","heard"
19,"you're just","not"
19,"week for","you"
19,"getting the","new"
19,"used to","that"
19,"i will","end"
19,"your not","in"
19,"when life","is"
19,"well i","want"
19,"can give","it"
19,"lying to","you"
19,"happens when","u"
19,"a new","dream"
19,"of town","and"
19,"to sort","out"
19,"guy who","can"
19,"night i","just"
19,"said what","i"
19,"finally getting","some"
19,"great things","happen"
19,"to go","beyond"
19,"can't believe","i've"
19,"hair for","the"
19,"to hear","speak"
19,"where y'all","at"
19,"always the","first"
19,"hi are","you"
19,"that goes","by"
19,"goes by","that"
19,"you make","up"
19,"us your","best"
19,"tickets are","on"
19,"supposed to","hit"
19,"days have","been"
19,"man you","know"
19,"our new","and"
19,"so proud","that"
19,"happy birthday","wish"
19,"i must","do"
19,"will be","returning"
19,"on the","case"
19,"till i","have"
19,"forgot to","turn"
19,"the phone","at"
19,"a lil","better"
19,"to appeal","to"
19,"how they","got"
19,"on the","crowd"
19,"trip with","my"
19,"like a","challenge"
19,"we're a","new"
19,"wish for","the"
19,"has been","extended"
19,"you and","alex"
19,"condolences go","out"
19,"and my","team"
19,"the lights","and"
19,"someone else","who"
19,"the satisfaction","of"
19,"we've ever","had"
19,"email you","the"
19,"are caused","by"
19,"means i","will"
19,"a free","trip"
19,"be so","hot"
19,"it is","wonderful"
19,"is not","happening"
19,"stuck to","the"
19,"here in","pittsburgh"
19,"i finally","finished"
19,"of year","olds"
19,"just threw","a"
19,"don’t need","to"
19,"great show","with"
19,"show with","a"
19,"your risk","of"
19,"just got","accepted"
19,"and can","help"
19,"can help","them"
19,"advice from","a"
19,"to my","dm"
19,"who says","you"
19,"talks about","it"
19,"faster than","sound"
19,"is why","some"
19,"i have","received"
19,"my heart","on"
19,"on my","sleeve"
19,"my mom","that"
19,"i have","her"
19,"hot and","humid"
19,"almost made","it"
19,"for a","response"
19,"i see","another"
19,"supposed to","work"
19,"a song","from"
19,"tv show","on"
19,"happening on","the"
19,"eat with","my"
19,"the same","at"
19,"the buzz","is"
19,"and any","other"
19,"i'm so","sore"
19,"one part","of"
19,"time we","see"
19,"i might","start"
19,"morning to","see"
19,"getting involved","in"
19,"a week","with"
19,"think it's","cool"
19,"in their","last"
19,"it's almost","friday"
19,"in the","restroom"
19,"but nobody","wants"
19,"something that","would"
19,"it at","your"
19,"day i","saw"
19,"we must","get"
19,"you still","get"
19,"on next","week"
19,"in like","forever"
19,"i'm up","in"
19,"learn to","code"
19,"are where","you"
19,"forever is","a"
19,"times are","hard"
19,"the real","life"
19,"solve a","problem"
19,"lol you","already"
19,"we were","not"
19,"you love","but"
19,"best of","my"
19,"with the","radio"
19,"hope they","make"
19,"on for","my"
19,"before we","know"
19,"everyone who","got"
19,"travel to","the"
19,"order in","the"
19,"it if","the"
19,"ur talking","about"
19,"show it","off"
19,"so it","might"
19,"the new","layout"
19,"finding a","good"
19,"should change","your"
19,"i worked","hard"
19,"take a","couple"
19,"i really","gotta"
19,"what's it","about"
19,"problem have","a"
19,"ass back","to"
19,"wanna see","him"
19,"and she","didn't"
19,"can afford","a"
19,"bitch call","me"
19,"so why","should"
19,"no me","gusta"
19,"don't have","money"
19,"you boo","boo"
19,"coming in","a"
19,"your in","my"
19,"and his","name"
19,"been hacked","i"
19,"i cant","breathe"
19,"well back","to"
19,"kids go","to"
19,"just a","regular"
19,"the help","and"
19,"help her","get"
19,"about someone","who"
19,"rage against","the"
19,"against the","machine"
19,"great work","out"
19,"at the","registration"
19,"think the","whole"
19,"whether you","like"
19,"i'll message","you"
19,"free to","check"
19,"out of","commission"
19,"trying to","book"
19,"though and","i"
19,"eat the","whole"
19,"need some","motivation"
19,"everything you","are"
19,"in the","mil"
19,"the best","games"
19,"to nyc","tomorrow"
19,"at 10am","for"
19,"and chill","with"
19,"chill with","me"
19,"one to","blame"
19,"think we","got"
19,"and back","on"
19,"with this","show"
19,"at least","you'll"
19,"share our","page"
19,"was a","sweet"
19,"how many","you"
19,"was that","it"
19,"great job","you"
19,"and im","proud"
19,"bike ride","in"
19,"my little","sis"
19,"my first","week"
19,"have a","killer"
19,"social media","presence"
19,"size of","my"
19,"written in","the"
19,"awesome do","you"
19,"make me","jealous"
19,"are doing","is"
19,"the threat","of"
19,"shits about","to"
19,"tomorrow it","is"
19,"then i","won't"
19,"a character","in"
19,"do you","handle"
19,"then follow","me"
19,"being so","close"
19,"working it","out"
19,"limited number","of"
19,"week this","is"
19,"only to","the"
19,"i will","answer"
19,"guy but","he"
19,"nice thing","about"
19,"you get","our"
19,"made it","possible"
19,"as i","try"
19,"the same","reaction"
19,"see the","results"
19,"were suppose","to"
19,"you're welcome","great"
19,"gonna be","some"
19,"struck by","lightning"
19,"just got","invited"
19,"tried to","say"
19,"y did","u"
19,"with the","book"
19,"night time","to"
19,"ride with","you"
19,"it was","truly"
19,"passing on","the"
19,"should be","open"
19,"be gone","by"
19,"you doing","tomorrow"
19,"when you're","free"
19,"in the","local"
19,"young wild","free"
19,"happy hour","tomorrow"
19,"and you","only"
19,"just can't","take"
19,"to hold","out"
19,"and taking","names"
19,"the movie","with"
19,"email address","is"
19,"the part","i"
19,"it up","i'm"
19,"up at","like"
19,"but a","man"
19,"stopping by","and"
19,"feel really","good"
19,"finish in","the"
19,"that is","super"
19,"how i","think"
19,"being the","most"
19,"love all","over"
19,"have said","this"
19,"to two","of"
19,"only problem","with"
19,"get any","of"
19,"of enthusiasm","winston"
19,"the year","but"
19,"you've been","doing"
19,"to delete","it"
19,"need to","post"
19,"doing that","too"
19,"i just","listen"
19,"wont have","to"
19,"on the","present"
19,"listening to","for"
19,"all packed","up"
19,"person i","just"
19,"a friend","you"
19,"my own","little"
19,"working full","time"
19,"go on","stage"
19,"doing an","awesome"
19,"miss u","more"
19,"in moments","of"
19,"really need","my"
19,"headed that","way"
19,"and is","one"
19,"you please","stop"
19,"what questions","do"
19,"you have","about"
19,"you've been","waiting"
19,"there it's","a"
19,"your vote","for"
19,"looks like","there's"
19,"on the","eyes"
19,"of the","rainbow"
19,"matters to","me"
19,"about the","quality"
19,"big or","small"
19,"can't all","be"
19,"you like","it's"
19,"awesome and","you"
19,"lots of","talk"
19,"that good","or"
19,"tryna make","it"
19,"off and","then"
19,"so tired","from"
19,"and on","your"
19,"yourself you","are"
19,"last time","was"
19,"the glow","of"
19,"as you","keep"
19,"u really","want"
19,"emotional roller","coaster"
19,"by the","rules"
19,"came into","this"
19,"the fam","and"
19,"tomorrow i'm","so"
19,"you love","for"
19,"for details","and"
19,"was great","last"
19,"i'm catching","up"
19,"eyes to","the"
19,"get my","message"
19,"returned to","the"
19,"to say","sorry"
19,"new orleans","in"
19,"in for","this"
19,"couldn't stop","laughing"
19,"living life","to"
19,"do they","play"
19,"such an","idiot"
19,"as good","at"
19,"day when","we"
19,"for this","tweet"
19,"but i","make"
19,"if you","check"
19,"of the","true"
19,"on like","a"
19,"to solve","the"
19,"don't do","the"
19,"i rely","on"
19,"don't you","like"
19,"while i","think"
19,"you can't","read"
19,"worry bout","it"
19,"followers we","are"
19,"to and","and"
19,"the season","starts"
19,"love the","city"
19,"giving us","the"
19,"enough of","them"
19,"much and","you"
19,"my timeline","i"
19,"with another","girl"
19,"of bed","this"
19,"in good","spirits"
19,"it out","like"
19,"what we've","been"
19,"concert in","the"
19,"a walk","down"
19,"save you","from"
19,"perhaps i","should"
19,"not you","are"
19,"is in","that"
19,"the tone","for"
19,"your tweets","on"
19,"be here","on"
19,"him i","just"
19,"never have","any"
19,"soon as","it's"
19,"my phone","isn't"
19,"one night","and"
19,"in danger","of"
19,"was goin","to"
19,"when you're","feeling"
19,"they like","the"
19,"believe in","something"
19,"you're the","most"
19,"great blog","post"
19,"the never","ending"
19,"you back","soon"
19,"was sort","of"
19,"love to","u"
19,"a safe","holiday"
19,"life you","want"
19,"you know","her"
19,"or just","go"
19,"lights on","the"
19,"talking to","on"
19,"of us","just"
19,"i really","dig"
19,"what goes","through"
19,"not to","run"
19,"to actually","be"
19,"and early","to"
19,"think i","shall"
19,"rob a","bank"
19,"just because","a"
19,"he who","knows"
19,"you're referring","to"
19,"could do","for"
19,"see a","game"
19,"lol no","i'm"
19,"crying myself","to"
19,"hate waiting","for"
19,"but ya","know"
19,"of the","pack"
19,"solve all","your"
19,"check your","phone"
19,"write for","the"
19,"celebrate with","you"
19,"i agree","you"
19,"that's how","it's"
19,"consensus from","their"
19,"out my","last"
19,"for a","massage"
19,"the seed","of"
19,"down to","play"
19,"voices in","the"
19,"was the","hardest"
19,"for sale","on"
19,"a new","restaurant"
19,"sad i","didn't"
19,"#paradise valley","mall"
19,"everyone is","safe"
19,"the bag","of"
19,"at the","college"
19,"to sign","off"
19,"i have","hours"
19,"out of","politics"
19,"with your","hands"
19,"a bit","so"
19,"they plan","to"
19,"other forms","of"
19,"cheating on","you"
19,"you miss","someone"
19,"don't have","many"
19,"to try","on"
19,"the same","shirt"
19,"our most","popular"
19,"money but","i"
19,"love i","am"
19,"just a","random"
19,"i demand","a"
19,"show i","am"
19,"the black","mamba"
19,"yes i","feel"
19,"something must","be"
19,"but seems","like"
19,"ive always","wanted"
19,"it with","his"
19,"first night","in"
19,"front row","seats"
19,"the office","but"
19,"to move","there"
19,"to the","app"
19,"i think","these"
19,"alone with","my"
19,"leads to","the"
19,"her battle","with"
19,"have a","cocktail"
19,"have to","pack"
19,"would agree","with"
19,"my hair","like"
19,"least you","get"
19,"thank you","honey"
19,"all the","free"
19,"an only","child"
19,"rt happy","new"
19,"break down","the"
19,"key to","my"
19,"postponed due","to"
19,"song is","amazing"
19,"in town","but"
19,"we love","hearing"
19,"we can","improve"
19,"the history","books"
19,"heading back","home"
19,"ends up","in"
19,"like getting","up"
19,"feel good","i"
19,"we gone","get"
19,"is who","you"
19,"you were","out"
19,"right now","when"
19,"look really","good"
19,"letter to","the"
19,"can somebody","tell"
19,"or next","week"
19,"events at","the"
19,"the things","to"
19,"the conclusion","of"
19,"a long","road"
19,"me but","if"
19,"was to","get"
19,"happy spring","break"
19,"to which","i"
19,"love that","picture"
19,"on the","scale"
19,"an easy","one"
19,"that was","his"
19,"have that","many"
19,"needs to","see"
19,"in business","and"
19,"been this","happy"
19,"more aware","of"
19,"this is","quite"
19,"we're making","a"
19,"out is","the"
19,"make one","for"
19,"to move","from"
19,"is sweet","and"
19,"on summer","break"
19,"is that","she"
19,"a chance","that"
19,"the next","album"
19,"hear from","my"
19,"i need","summer"
19,"happy birthday","bob"
19,"that just","a"
19,"is a","dick"
19,"think i","hate"
19,"on saturday","to"
19,"we both","love"
19,"we head","to"
19,"throughout the","year"
19,"good glad","to"
19,"tweet to","me"
19,"living in","la"
19,"is finally","coming"
19,"the city","but"
19,"strikes me","as"
19,"need to","drink"
19,"great at","the"
19,"not even","trying"
19,"you will","hear"
19,"over of","the"
19,"i'm definitely","a"
19,"out the","big"
19,"say i","need"
19,"going to","for"
19,"tried to","dm"
19,"but let's","be"
19,"tell you","which"
19,"for this","amazing"
19,"my next","project"
19,"so hard","but"
19,"i never","sleep"
19,"cold right","now"
19,"u need","some"
19,"thought you'd","be"
19,"helping out","at"
19,"you can","marry"
19,"to defend","the"
19,"the league","and"
19,"in chula","vista"
19,"go follow","she's"
19,"would get","it"
19,"thing of","beauty"
19,"sad for","the"
19,"a new","house"
19,"to learning","from"
19,"from for","the"
19,"listen to","in"
19,"my daily","dose"
19,"facebook and","i"
19,"of the","pool"
19,"most powerful","weapon"
19,"i looked","for"
19,"being surrounded","by"
19,"be my","guest"
19,"won't make","you"
19,"i probably","will"
19,"they say","is"
19,"it on","here"
19,"love it","love"
19,"i played","a"
19,"the coast","to"
19,"starting to","sound"
19,"nice to","everyone"
19,"one tell","me"
19,"season is","almost"
19,"games on","the"
19,"samsung galaxy","s"
19,"better than","it"
19,"taking a","day"
19,"welcome good","luck"
19,"saturday and","i"
19,"talking about","all"
19,"to save","some"
19,"falling off","the"
19,"if i'll","be"
19,"when you're","around"
19,"was because","of"
19,"they are","for"
19,"don't always","have"
19,"a sports","bar"
19,"with this","team"
19,"should tell","you"
19,"my comfort","zone"
19,"ya i","was"
19,"that what","we"
19,"if he","loves"
19,"sorry you","are"
19,"me back","when"
19,"to heat","up"
19,"do you","understand"
19,"that allows","you"
19,"the computer","is"
19,"been tryin","to"
19,"blog about","it"
19,"time last","week"
19,"know too","much"
19,"email i","just"
19,"santa monica","ca"
19,"possible is","by"
19,"just as","the"
19,"a high","level"
19,"i remembered","i"
19,"it to","that"
19,"we share","a"
19,"for the","oscars"
19,"tonight wish","i"
19,"an awesome","new"
19,"respond to","this"
19,"if they","come"
19,"rt i'm","the"
19,"was lots","of"
19,"most of","their"
19,"work and","my"
19,"to believe","what"
19,"you bought","a"
19,"so then","i"
19,"have to","sell"
19,"and they","never"
19,"reason for","my"
19,"appeared to","be"
19,"they have","that"
19,"and follow","him"
19,"now and","we"
19,"even make","it"
19,"your clocks","back"
19,"before the","day"
19,"i'm not","familiar"
19,"and last","name"
19,"tweeting and","driving"
19,"and that","they"
19,"tell all","the"
19,"i've seen","so"
19,"one thing","the"
19,"on a","more"
19,"to this","shit"
19,"found out","how"
19,"a great","source"
19,"will u","plz"
19,"not working","on"
19,"to hear","his"
19,"but now","the"
19,"at work","that"
19,"your words","are"
19,"a lovely","time"
19,"it you","just"
19,"you and","and"
19,"the thunder","and"
19,"them to","see"
19,"to see","other"
19,"can ever","help"
19,"my bus","driver"
19,"life and","a"
19,"a top","notch"
19,"of this","stuff"
19,"you started","it"
19,"become my","favorite"
19,"hey guys","follow"
19,"afraid to","tell"
19,"time for","more"
19,"will reopen","on"
19,"i could","cry"
19,"out when","the"
19,"lincoln vampire","hunter"
19,"even do","anything"
19,"happen to","a"
19,"its not","you"
19,"for posting","that"
19,"me too","that"
19,"the school","board"
19,"got my","twitter"
19,"to s","house"
19,"and the","things"
19,"spice it","up"
19,"shoot with","the"
19,"i could","change"
19,"person who","loves"
19,"i say","my"
19,"love how","all"
19,"with you","no"
19,"you react","to"
19,"better than","his"
19,"not a","rapper"
19,"he gets","his"
19,"out your","way"
19,"my dog","to"
19,"look in","a"
19,"blogging about","their"
19,"saw it","coming"
19,"is really","important"
19,"the new","digs"
19,"holy sh","t"
19,"photo shoot","for"
19,"i say","its"
19,"yeah me","neither"
19,"this is","interesting"
19,"i would","gladly"
19,"the road","back"
19,"gotta do","that"
19,"is thanks","for"
19,"have gone","with"
19,"show them","you"
19,"came in","today"
19,"to be","years"
19,"the s","s"
19,"when u","say"
19,"my mom","did"
19,"home run","derby"
19,"good morning","just"
19,"interesting to","hear"
19,"to make","dinner"
19,"come check","them"
19,"you if","it"
19,"everyone should","check"
19,"the s","i"
19,"kick his","ass"
19,"your favorite","to"
19,"is it","something"
19,"me too","have"
19,"see my","favorite"
19,"hands of","the"
19,"following look","forward"
19,"about two","weeks"
19,"i did","you"
19,"to resort","to"
19,"homes is","dedicated"
19,"dedicated to","designing"
19,"look beyond","the"
19,"click the","follow"
19,"oh boy","i"
19,"head is","spinning"
19,"always talk","to"
19,"i will","spend"
19,"it's kinda","like"
19,"what a","bunch"
19,"you miss","it"
19,"at it","this"
19,"who's got","the"
19,"i swear","its"
19,"as a","fellow"
19,"holy crap","i'm"
19,"at what","we"
19,"that didn't","happen"
19,"you're out","there"
19,"make that","ass"
19,"does he","think"
19,"i ask","why"
19,"night do","you"
19,"of us","we"
19,"around with","it"
19,"prove that","you"
19,"the left","and"
19,"that why","i"
19,"otherwise i","would"
19,"officially addicted","to"
19,"a half","ago"
19,"time i","make"
19,"tweet is","for"
19,"aww i'm","sorry"
19,"gtky question","what"
19,"is a","single"
19,"let's play","a"
19,"gave up","a"
19,"trying to","enjoy"
19,"you're coming","back"
19,"to adapt","to"
19,"to say","its"
19,"was under","the"
19,"under the","impression"
19,"thank you","im"
19,"minute of","the"
19,"going to","walmart"
19,"and not","only"
19,"why i","gotta"
19,"loss last","night"
19,"it even","though"
19,"see it","before"
19,"lived on","the"
19,"on facebook","with"
19,"will make","more"
19,"per se","but"
19,"i can","lol"
19,"latest news","on"
19,"be patient","with"
19,"to be","served"
19,"everyone what","are"
19,"happy 30th","birthday"
19,"plant a","tree"
19,"houston we","have"
19,"as successful","as"
19,"middle of","it"
19,"wtf was","that"
19,"tweet a","picture"
19,"summer in","the"
19,"is so","many"
19,"open house","this"
19,"time we","can"
19,"date and","time"
19,"ah so","excited"
19,"for the","tv"
19,"give me","head"
19,"are made","to"
19,"to use","with"
19,"be seeing","the"
19,"what color","is"
19,"with the","twitter"
19,"get mad","if"
19,"mind for","the"
19,"i can't","wear"
19,"rid of","your"
19,"man i","swear"
19,"it didn't","take"
19,"when your","trying"
19,"dm your","number"
19,"good look","on"
19,"who has","an"
19,"to imagine","that"
19,"chance to","say"
19,"housewives of","atlanta"
19,"even following","me"
19,"don't forget","it's"
19,"we're open","today"
19,"it's the","least"
19,"head home","and"
19,"how to","go"
19,"just bought","me"
19,"aren't you","going"
19,"figure out","that"
19,"who works","for"
19,"an nba","team"
19,"really want","me"
19,"rt it's","national"
19,"fb page","to"
19,"going this","year"
19,"now now","now"
19,"on twitter","check"
19,"follow great","to"
19,"the only","who"
19,"care how","many"
19,"correct answer","is"
19,"as many","followers"
19,"is at","club"
19,"are great","at"
19,"you for","free"
19,"you must","live"
19,"lol love","ya"
19,"what comes","out"
19,"not knowing","how"
19,"i worry","that"
19,"rt what","you"
19,"in the","effort"
19,"to the","casino"
19,"known to","be"
19,"too weak","to"
19,"don't have","plans"
19,"owned by","the"
19,"it's a","trap"
19,"crap this","is"
19,"officially on","the"
19,"along time","ago"
19,"having a","full"
19,"the first","things"
19,"winner chicken","dinner"
19,"making a","trip"
19,"can say","to"
19,"you open","to"
19,"myself i","am"
19,"add value","to"
19,"said you","can"
19,"to plan","the"
19,"street from","my"
19,"left it","in"
19,"darn it","i"
19,"congrats you","won"
19,"associated with","the"
19,"thank you","hun"
19,"it is","cool"
19,"lol now","i"
19,"why or","why"
19,"what time","should"
19,"to hear","talk"
19,"hear talk","about"
19,"tomorrow and","sunday"
19,"on the","dancefloor"
19,"you're my","inspiration"
19,"you we","can"
19,"a trip","out"
19,"out there","soon"
19,"about being","an"
19,"try to","check"
19,"wore me","out"
19,"the education","of"
19,"at the","ceiling"
19,"many people","on"
19,"be successful","you"
19,"when people","put"
19,"u do","for"
19,"will turn","into"
19,"with them","all"
19,"wasn't trying","to"
19,"to tell","that"
19,"before and","i"
19,"to an","email"
19,"good news","to"
19,"to watch","us"
19,"so freaking","tired"
19,"with you","what"
19,"is your","fave"
19,"enough for","this"
19,"pleasure to","have"
19,"you find","this"
19,"made in","usa"
19,"be a","team"
19,"some guy","just"
19,"say when","i"
19,"hear on","the"
19,"things are","so"
19,"working to","make"
19,"i pray","you"
19,"staff at","the"
19,"the right","man"
19,"on a","college"
19,"still get","to"
19,"always a","little"
19,"see us","soon"
19,"shit is","going"
19,"i expect","the"
19,"so amazing","to"
19,"when u","wanna"
19,"when he","hit"
19,"wonderful day","to"
19,"the noise","of"
19,"it's bout","to"
19,"gonna go","out"
19,"first time","all"
19,"the loop","on"
19,"to be","informed"
19,"to olive","garden"
19,"to the","level"
19,"to love","your"
19,"at the","mint"
19,"anyone has","a"
19,"on news","at"
19,"behind the","times"
19,"with friends","on"
19,"my drive","to"
19,"wearing a","white"
19,"what r","the"
19,"the world","thanks"
19,"know exactly","who"
19,"the african","american"
19,"going on","out"
19,"being woken","up"
19,"have to","answer"
19,"are still","open"
19,"the rule","of"
19,"no reason","you"
19,"laugh at","your"
19,"couldn't find","my"
19,"not come","back"
19,"you should","talk"
19,"and what's","the"
19,"mad when","people"
19,"never really","know"
19,"get her","number"
19,"to sleep","all"
19,"with my","fellow"
19,"i do","about"
19,"food drink","specials"
19,"for my","lunch"
19,"about a","dozen"
19,"im always","on"
19,"happy one","year"
19,"would u","rather"
19,"can get","all"
19,"out your","music"
19,"you going","in"
19,"should do","more"
19,"does anyone","use"
19,"people you","care"
19,"when we","hit"
19,"from you","on"
19,"hard as","hell"
19,"you are","who"
19,"that time","for"
19,"and who","knows"
19,"and are","gonna"
19,"quality not","quantity"
19,"a good","leader"
19,"pretty easy","to"
19,"wasn't so","bad"
19,"jumping up","and"
19,"as of","the"
19,"nfl draft","is"
19,"me wanna","go"
19,"god damn","i"
19,"hits the","stage"
19,"preciate the","follow"
19,"but thats","not"
19,"ur having","a"
19,"u that","u"
19,"share that","with"
19,"try and","sleep"
19,"has my","back"
19,"i went","last"
19,"congrats for","being"
19,"on the","person"
19,"office for","the"
19,"work on","his"
19,"food from","the"
19,"forget to","tune"
19,"doing great","thanks"
19,"of the","questions"
19,"have to","stick"
19,"thumbs and","is"
19,"out of","focus"
19,"you gone","be"
19,"off to","la"
19,"you might","see"
19,"not argue","with"
19,"idiot he","will"
19,"he will","drag"
19,"his level","and"
19,"is anybody","else"
19,"of yourself","and"
19,"the day","was"
19,"and i","wake"
19,"up thinking","about"
19,"long line","of"
19,"now playing","the"
19,"use to","describe"
19,"all the","cute"
19,"don't buy","it"
19,"even think","i"
19,"a great","business"
19,"ready to","write"
19,"making sure","i"
19,"for not","getting"
19,"on my","finger"
19,"maybe he","was"
19,"a nice","lunch"
19,"was so","mad"
19,"by booth","for"
19,"start using","it"
19,"it's like","you're"
19,"its mothers","day"
19,"says the","guy"
19,"rest of","their"
19,"okay i'm","going"
19,"first official","day"
19,"the hair","salon"
19,"of the","pain"
19,"did i","read"
19,"thanks all","the"
19,"not an","issue"
19,"the blame","game"
19,"come get","one"
19,"great show","and"
19,"my life","thank"
19,"east coast","and"
19,"for dinner","i"
19,"to the","idea"
19,"a heart","of"
19,"my front","yard"
19,"all your","life"
19,"on fire","we"
19,"has gone","down"
19,"would you","call"
19,"that you","said"
19,"a bit","slow"
19,"of all","americans"
19,"weird to","me"
